x	y	
1.164412592e-01	2.824362415e-02
2.824362415e-02	6.905911349e-01
6.905911349e-01	7.652045701e-01
7.652045701e-01	7.932104579e-01
7.932104579e-01	4.881661630e-01
4.881661630e-01	6.087010617e-01
6.087010617e-01	4.387446784e-01
4.387446784e-01	9.818093032e-01
9.818093032e-01	2.689581431e-01
2.689581431e-01	3.795108098e-01
3.795108098e-01	4.381810503e-01
4.381810503e-01	5.089128262e-01
5.089128262e-01	2.978698412e-01
2.978698412e-01	2.984217411e-01
2.984217411e-01	5.742032819e-01
5.742032819e-01	6.345594100e-01
6.345594100e-01	4.000367459e-02
4.000367459e-02	3.417588190e-01
3.417588190e-01	9.404707723e-01
9.404707723e-01	4.922700797e-01
4.922700797e-01	5.832290238e-01
5.832290238e-01	3.302024879e-01
3.302024879e-01	7.132144173e-01
7.132144173e-01	9.947119025e-01
9.947119025e-01	1.229445739e-01
1.229445739e-01	3.294540254e-01
3.294540254e-01	1.338050166e-01
1.338050166e-01	8.609137218e-01
8.609137218e-01	3.769219529e-01
3.769219529e-01	9.272620142e-01
9.272620142e-01	4.926728255e-01
4.926728255e-01	3.521775326e-01
3.521775326e-01	4.778963097e-02
4.778963097e-02	2.003276796e-01
2.003276796e-01	9.073111745e-01
9.073111745e-01	1.789099850e-01
1.789099850e-01	9.401173275e-01
9.401173275e-01	5.519227635e-01
5.519227635e-01	1.658859622e-01
1.658859622e-01	4.536598038e-02
4.536598038e-02	4.660322766e-01
4.660322766e-01	6.044730300e-01
6.044730300e-01	3.782153858e-01
3.782153858e-01	6.659887548e-01
6.659887548e-01	2.730017757e-01
2.730017757e-01	3.408448339e-01
3.408448339e-01	5.791236337e-01
5.791236337e-01	3.309118936e-01
3.309118936e-01	6.361949228e-01
6.361949228e-01	5.280673632e-01
5.280673632e-01	2.281734088e-01
2.281734088e-01	9.104810892e-01
9.104810892e-01	4.556664994e-01
4.556664994e-01	3.868558288e-01
3.868558288e-01	8.859139010e-01
8.859139010e-01	5.549337354e-01
5.549337354e-01	7.712913364e-01
7.712913364e-01	9.349093917e-02
9.349093917e-02	3.022145500e-01
3.022145500e-01	3.199417681e-01
3.199417681e-01	2.612965583e-01
2.612965583e-01	6.112556092e-01
6.112556092e-01	3.730246538e-01
3.730246538e-01	4.253567035e-01
4.253567035e-01	9.701164439e-01
9.701164439e-01	7.470729322e-01
7.470729322e-01	5.477136143e-02
5.477136143e-02	5.422715943e-01
5.422715943e-01	9.586854637e-01
9.586854637e-01	6.265890918e-01
6.265890918e-01	8.286565500e-02
8.286565500e-02	7.230635033e-01
7.230635033e-01	5.282993426e-01
5.282993426e-01	1.270514355e-01
1.270514355e-01	3.534759466e-01
3.534759466e-01	8.702350435e-01
8.702350435e-01	4.037639733e-02
4.037639733e-02	6.061099961e-01
6.061099961e-01	8.907051729e-01
8.907051729e-01	8.184013939e-02
8.184013939e-02	4.872226634e-01
4.872226634e-01	7.513029868e-01
7.513029868e-01	1.492984021e-01
1.492984021e-01	2.582438366e-01
2.582438366e-01	3.041614463e-01
3.041614463e-01	4.142814318e-02
4.142814318e-02	2.828023901e-01
2.828023901e-01	5.976984513e-02
5.976984513e-02	5.517870968e-01
5.517870968e-01	8.857358894e-01
8.857358894e-01	5.630927740e-01
5.630927740e-01	9.002533312e-01
9.002533312e-01	5.577381884e-01
5.577381884e-01	9.057332496e-01
9.057332496e-01	6.587255563e-01
6.587255563e-01	2.004246149e-01
2.004246149e-01	5.365029841e-01
5.365029841e-01	5.654383453e-03
5.654383453e-03	3.322270095e-02
3.322270095e-02	3.739348722e-01
3.739348722e-01	7.233963412e-01
7.233963412e-01	1.223063400e-01
1.223063400e-01	6.026557975e-01
6.026557975e-01	8.359893574e-01
8.359893574e-01	4.731291758e-01
4.731291758e-01	8.820580691e-01
8.820580691e-01	7.499666073e-01
7.499666073e-01	6.887691038e-01
6.887691038e-01	1.423278065e-01
1.423278065e-01	1.034440636e-01
1.034440636e-01	5.843772365e-01
5.843772365e-01	6.282133640e-01
6.282133640e-01	3.820086161e-01
3.820086161e-01	4.188101051e-01
4.188101051e-01	9.414371936e-01
9.414371936e-01	7.349133551e-01
7.349133551e-01	6.887588593e-01
6.887588593e-01	9.701476828e-01
9.701476828e-01	2.721049140e-01
2.721049140e-01	2.672889457e-01
2.672889457e-01	3.253110481e-01
3.253110481e-01	5.027855483e-01
5.027855483e-01	3.167108872e-01
3.167108872e-01	9.598804749e-01
9.598804749e-01	7.111422521e-01
7.111422521e-01	1.678304538e-01
1.678304538e-01	7.264369846e-01
7.264369846e-01	2.264001371e-01
2.264001371e-01	1.071034507e-01
1.071034507e-01	8.769657607e-02
8.769657607e-02	9.163539442e-01
9.163539442e-01	1.607399076e-01
1.607399076e-01	5.556271014e-01
5.556271014e-01	4.246925527e-01
4.246925527e-01	8.077338086e-01
8.077338086e-01	5.821203769e-01
5.821203769e-01	6.971747287e-01
6.971747287e-01	4.156653790e-01
4.156653790e-01	8.802464515e-02
8.802464515e-02	4.302110939e-01
4.302110939e-01	5.578558955e-01
5.578558955e-01	8.840359128e-01
8.840359128e-01	9.915856570e-01
9.915856570e-01	5.801371423e-01
5.801371423e-01	3.649498021e-01
3.649498021e-01	7.113240071e-01
7.113240071e-01	2.225875977e-01
2.225875977e-01	2.975387267e-02
2.975387267e-02	7.333801364e-02
7.333801364e-02	5.919952838e-01
5.919952838e-01	6.647343443e-01
6.647343443e-01	1.901247791e-01
1.901247791e-01	4.271622810e-01
4.271622810e-01	3.164562761e-01
3.164562761e-01	6.806330759e-01
