x	y	
7.086241654e-01	1.733478425e-01
1.733478425e-01	7.841892851e-01
7.841892851e-01	1.963158977e-01
1.963158977e-01	8.082934589e-01
8.082934589e-01	3.151644852e-01
3.151644852e-01	2.965025908e-01
2.965025908e-01	6.460437703e-01
6.460437703e-01	3.846481798e-01
3.846481798e-01	1.089586202e-01
1.089586202e-01	8.175827855e-01
8.175827855e-01	9.909306280e-01
9.909306280e-01	7.751199132e-01
7.751199132e-01	9.714358109e-01
9.714358109e-01	7.797292698e-01
7.797292698e-01	9.489375497e-02
9.489375497e-02	3.913963458e-01
3.913963458e-01	3.744011607e-02
3.744011607e-02	4.220882959e-01
4.220882959e-01	5.310469160e-01
5.310469160e-01	3.486297016e-01
3.486297016e-01	3.395603296e-01
3.395603296e-01	1.146802428e-01
1.146802428e-01	8.611605367e-02
8.611605367e-02	8.658453235e-01
8.658453235e-01	9.607390784e-01
9.607390784e-01	3.521354242e-01
3.521354242e-01	3.895755403e-01
3.895755403e-01	8.116638362e-01
8.116638362e-01	3.427107522e-01
3.427107522e-01	6.913404538e-01
6.913404538e-01	3.090078339e-02
3.090078339e-02	1.455810262e-01
1.455810262e-01	2.316970798e-01
2.316970798e-01	9.754240331e-02
9.754240331e-02	5.828148176e-02
5.828148176e-02	4.104169060e-01
4.104169060e-01	7.999924462e-01
7.999924462e-01	6.116562824e-01
6.116562824e-01	9.543670346e-01
9.543670346e-01	6.457074884e-01
6.457074884e-01	6.766082717e-01
6.766082717e-01	8.221892979e-01
8.221892979e-01	5.388637774e-02
5.388637774e-02	1.514287811e-01
1.514287811e-01	2.097102628e-01
2.097102628e-01	6.201271688e-01
6.201271688e-01	4.201196150e-01
4.201196150e-01	3.177589738e-02
3.177589738e-02	9.861429320e-01
9.861429320e-01	6.318504203e-01
6.318504203e-01	3.084586921e-01
3.084586921e-01	1.306479900e-01
1.306479900e-01	1.845343677e-01
1.845343677e-01	3.359631488e-01
3.359631488e-01	5.456734116e-01
5.456734116e-01	1.658005804e-01
1.658005804e-01	5.859201954e-01
5.859201954e-01	6.176960928e-01
6.176960928e-01	6.038390247e-01
6.038390247e-01	2.356894450e-01
2.356894450e-01	5.441481371e-01
5.441481371e-01	6.747961271e-01
6.747961271e-01	8.593304948e-01
8.593304948e-01	1.952936436e-01
1.952936436e-01	7.409670552e-01
7.409670552e-01	9.067676356e-01
9.067676356e-01	4.926878309e-01
4.926878309e-01	1.103839237e-01
1.103839237e-01	7.142229484e-01
7.142229484e-01	9.499123934e-01
9.499123934e-01	4.940605306e-01
