x	y	
4.825390840e-01	4.620263630e-01
4.620263630e-01	7.047237566e-01
7.047237566e-01	7.198185747e-01
7.198185747e-01	4.184261921e-01
4.184261921e-01	9.166515511e-01
9.166515511e-01	3.991906351e-01
3.991906351e-01	8.612169981e-01
8.612169981e-01	5.659407548e-01
5.659407548e-01	2.857593295e-01
2.857593295e-01	7.041855216e-01
7.041855216e-01	6.208370727e-01
6.208370727e-01	2.002770781e-02
2.002770781e-02	8.812447059e-01
8.812447059e-01	4.471854607e-01
4.471854607e-01	7.329447901e-01
7.329447901e-01	4.371303117e-01
4.371303117e-01	5.796738437e-02
5.796738437e-02	7.799509218e-02
7.799509218e-02	9.592397981e-01
9.592397981e-01	4.064252588e-01
4.064252588e-01	1.393700489e-01
1.393700489e-01	5.765003607e-01
5.765003607e-01	6.344677450e-01
6.344677450e-01	7.124628372e-01
7.124628372e-01	6.717026353e-01
6.717026353e-01	7.812789412e-02
7.812789412e-02	2.174979431e-01
2.174979431e-01	7.939983037e-01
7.939983037e-01	4.284660488e-01
4.284660488e-01	1.409288860e-01
1.409288860e-01	8.126315213e-01
8.126315213e-01	8.907594154e-01
8.907594154e-01	1.082573585e-01
1.082573585e-01	9.022556622e-01
9.022556622e-01	3.307217110e-01
3.307217110e-01	4.716505969e-01
4.716505969e-01	2.842821182e-01
2.842821182e-01	1.750415336e-01
1.750415336e-01	2.832988921e-01
2.832988921e-01	1.855545543e-01
1.855545543e-01	5.162762653e-01
5.162762653e-01	9.879268622e-01
9.879268622e-01	2.722089804e-01
2.722089804e-01	4.472505140e-01
4.472505140e-01	7.305494061e-01
7.305494061e-01	9.161039604e-01
9.161039604e-01	4.323802257e-01
4.323802257e-01	4.203070879e-01
4.203070879e-01	6.925160683e-01
6.925160683e-01	1.397665824e-01
1.397665824e-01	8.703159885e-01
8.703159885e-01	7.864199489e-01
7.864199489e-01	2.188001746e-01
2.188001746e-01	6.391072625e-01
6.391072625e-01	3.316233309e-01
3.316233309e-01	4.713899132e-01
4.713899132e-01	3.417059017e-01
3.417059017e-01	1.281258506e-01
1.281258506e-01	3.469260253e-01
3.469260253e-01	9.860332878e-01
9.860332878e-01	3.176566187e-01
3.176566187e-01	7.890465319e-01
7.890465319e-01	1.307524336e-01
1.307524336e-01	2.588782843e-01
2.588782843e-01	6.058043095e-01
6.058043095e-01	5.918375974e-01
5.918375974e-01	9.094942160e-01
9.094942160e-01	6.985407480e-01
6.985407480e-01	8.292931816e-01
8.292931816e-01	8.817146583e-02
8.817146583e-02	6.939757754e-01
6.939757754e-01	2.858133727e-01
2.858133727e-01	1.953075888e-01
1.953075888e-01	8.938483367e-01
8.938483367e-01	7.231415183e-01
7.231415183e-01	8.113129841e-01
8.113129841e-01	5.052887595e-01
5.052887595e-01	7.911021322e-01
7.911021322e-01	9.864097210e-01
9.864097210e-01	8.802580577e-01
8.802580577e-01	6.033995760e-01
6.033995760e-01	4.147125601e-01
4.147125601e-01	9.200013196e-01
9.200013196e-01	7.111034518e-01
7.111034518e-01	6.975131727e-01
6.975131727e-01	5.777712304e-01
5.777712304e-01	1.811708064e-01
1.811708064e-01	5.958833665e-01
5.958833665e-01	5.158846860e-01
5.158846860e-01	2.269881378e-01
2.269881378e-01	9.245013105e-01
9.245013105e-01	5.022725409e-01
5.022725409e-01	6.834433473e-01
6.834433473e-01	2.793267138e-01
2.793267138e-01	7.952113998e-01
7.952113998e-01	2.219953762e-02
2.219953762e-02	9.467008481e-01
9.467008481e-01	4.489733891e-01
4.489733891e-01	1.324167364e-01
1.324167364e-01	4.117434502e-01
4.117434502e-01	2.069548500e-01
2.069548500e-01	2.291543876e-01
2.291543876e-01	1.758552357e-01
1.758552357e-01	6.248286248e-01
6.248286248e-01	7.572453612e-01
7.572453612e-01	1.689888114e-01
1.689888114e-01	3.759436614e-01
3.759436614e-01	6.050980490e-01
6.050980490e-01	7.809532847e-01
7.809532847e-01	4.057819095e-01
4.057819095e-01	1.630272708e-01
1.630272708e-01	3.320160822e-01
3.320160822e-01	7.079597435e-01
7.079597435e-01	3.130577925e-01
3.130577925e-01	9.401107724e-02
9.401107724e-02	4.997929868e-01
4.997929868e-01	6.628202576e-01
6.628202576e-01	9.948363397e-01
9.948363397e-01	7.027960833e-01
7.027960833e-01	1.585387579e-02
1.585387579e-02	1.098649530e-01
1.098649530e-01	6.096579398e-01
6.096579398e-01	2.724781974e-01
2.724781974e-01	2.673145371e-01
2.673145371e-01	9.701106204e-01
9.701106204e-01	9.859644961e-01
9.859644961e-01	9.582944917e-02
9.582944917e-02	7.054873890e-01
7.054873890e-01	9.779655863e-01
9.779655863e-01	2.452801234e-01
2.452801234e-01	2.153907438e-01
2.153907438e-01	2.013552399e-01
2.013552399e-01	2.971846891e-01
2.971846891e-01	2.672078089e-03
2.672078089e-03	9.806376644e-01
9.806376644e-01	2.259177879e-01
2.259177879e-01	4.413085317e-01
4.413085317e-01	6.426637716e-01
6.426637716e-01	9.398484607e-01
9.398484607e-01	9.425205388e-01
9.425205388e-01	9.231582032e-01
9.231582032e-01	1.490759911e-01
1.490759911e-01	5.903845227e-01
5.903845227e-01	2.330482943e-01
2.330482943e-01	1.728967550e-01
1.728967550e-01	1.154172938e-01
1.154172938e-01	3.857549701e-02
3.857549701e-02	1.876514881e-01
1.876514881e-01	7.780360108e-01
7.780360108e-01	1.108430513e-02
1.108430513e-02	1.839810601e-01
1.839810601e-01	2.993983539e-01
2.993983539e-01	3.379738509e-01
3.379738509e-01	5.256253390e-01
5.256253390e-01	3.036613498e-01
3.036613498e-01	3.147456550e-01
3.147456550e-01	4.987267151e-01
4.987267151e-01	7.981250690e-01
7.981250690e-01	1.360989200e-01
1.360989200e-01	6.617242590e-01
6.617242590e-01	9.653856088e-01
9.653856088e-01	2.801312638e-01
2.801312638e-01	7.788579789e-01
7.788579789e-01	5.769830479e-01
5.769830479e-01	7.130819679e-01
7.130819679e-01	3.748062269e-01
3.748062269e-01	3.401918357e-01
3.401918357e-01	6.203230995e-01
6.203230995e-01	3.991810784e-01
3.991810784e-01	9.761641263e-01
9.761641263e-01	6.892460942e-01
6.892460942e-01	6.405232105e-02
6.405232105e-02	4.042441567e-01
4.042441567e-01	2.456725623e-02
2.456725623e-02	4.237483346e-01
4.237483346e-01	3.999124609e-01
3.999124609e-01	8.915855507e-02
8.915855507e-02	1.532108761e-01
1.532108761e-01	5.574550329e-01
5.574550329e-01	5.820222891e-01
5.820222891e-01	5.770623687e-03
5.770623687e-03	4.056830846e-01
4.056830846e-01	4.948416396e-01
4.948416396e-01	6.480525158e-01
6.480525158e-01	2.055075486e-01
