x	y	
6.779764736e-01	7.505909599e-01
7.505909599e-01	1.822632641e-01
1.822632641e-01	2.986789179e-01
2.986789179e-01	8.965739756e-01
8.965739756e-01	7.188084823e-01
7.188084823e-01	1.416151412e-02
1.416151412e-02	1.256789733e-02
1.256789733e-02	2.286504774e-01
2.286504774e-01	9.285729164e-01
9.285729164e-01	5.250058088e-01
5.250058088e-01	7.726286737e-01
7.726286737e-01	5.701190790e-01
5.701190790e-01	9.913607906e-01
9.913607906e-01	8.008069060e-01
8.008069060e-01	1.616688316e-01
1.616688316e-01	1.680519922e-01
1.680519922e-01	4.498321598e-01
4.498321598e-01	3.291092484e-01
3.291092484e-01	3.391377378e-01
3.391377378e-01	8.879591571e-01
8.879591571e-01	9.295527837e-01
9.295527837e-01	9.936354966e-01
9.936354966e-01	3.179114313e-02
3.179114313e-02	3.137426555e-01
3.137426555e-01	7.281057680e-02
7.281057680e-02	7.273642257e-01
7.273642257e-01	8.105405293e-01
8.105405293e-01	7.546767084e-01
7.546767084e-01	8.514376031e-01
8.514376031e-01	1.117945337e-01
1.117945337e-01	9.307283284e-01
9.307283284e-01	7.510151163e-01
7.510151163e-01	3.110604050e-01
3.110604050e-01	9.922270956e-01
9.922270956e-01	3.607964434e-01
3.607964434e-01	9.058234626e-01
9.058234626e-01	1.749358993e-01
1.749358993e-01	1.476593787e-01
1.476593787e-01	7.111771501e-01
7.111771501e-01	7.543620452e-01
7.543620452e-01	5.628937979e-01
5.628937979e-01	5.560613994e-01
5.560613994e-01	7.239401898e-01
7.239401898e-01	2.627699563e-01
2.627699563e-01	3.746549303e-01
3.746549303e-01	8.254128698e-01
8.254128698e-01	7.141033638e-01
7.141033638e-01	9.352351660e-01
9.352351660e-01	4.974343020e-01
4.974343020e-01	3.783136994e-01
3.783136994e-01	3.183466174e-01
3.183466174e-01	4.515990780e-01
4.515990780e-01	2.570390470e-02
2.570390470e-02	5.526235795e-03
5.526235795e-03	8.794450126e-01
8.794450126e-01	8.323268135e-01
8.323268135e-01	9.167548790e-01
